ParticipantName	PresentationSequence	MediaName	RecordingTimestamp	StudioEventIndex	GazePointX (ADCSpx)	GazePointY (ADCSpx)	ValidityLeft	ValidityRight	
P75	14	Reg_A6_S2.wmv	105619				4	4	
P75	14	Reg_A6_S2.wmv	105636				4	4	
P75	14	Reg_A6_S2.wmv	105652				4	4	
P75	14	Reg_A6_S2.wmv	105669				4	4	
P75	14	Reg_A6_S2.wmv	105686				4	4	
P75	14	Reg_A6_S2.wmv	105702				4	4	
P75	14	Reg_A6_S2.wmv	105719				4	4	
P75	14	Reg_A6_S2.wmv	105735				4	4	
P75	14	Reg_A6_S2.wmv	105752				4	4	
P75	14	Reg_A6_S2.wmv	105769				4	4	
P75	14	Reg_A6_S2.wmv	105786				4	4	
P75	14	Reg_A6_S2.wmv	105803				4	4	
P75	14	Reg_A6_S2.wmv	105820				4	4	
P75	14	Reg_A6_S2.wmv	105836				4	4	
P75	14	Reg_A6_S2.wmv	105853				4	4	
P75	14	Reg_A6_S2.wmv	105869				4	4	
P75	14	Reg_A6_S2.wmv	105886				4	4	
P75	14	Reg_A6_S2.wmv	105902				4	4	
P75	14	Reg_A6_S2.wmv	105919				4	4	
P75	14	Reg_A6_S2.wmv	105935				4	4	
P75	14	Reg_A6_S2.wmv	105952				4	4	
P75	14	Reg_A6_S2.wmv	105969				4	4	
P75	14	Reg_A6_S2.wmv	105985				4	4	
P75	14	Reg_A6_S2.wmv	106002				4	4	
P75	14	Reg_A6_S2.wmv	106019		708	429	1	3	
P75	14	Reg_A6_S2.wmv	106035		1085	556	0	0	
P75	14	Reg_A6_S2.wmv	106052		1066	504	4	0	
P75	14	Reg_A6_S2.wmv	106068		1047	550	0	0	
P75	14	Reg_A6_S2.wmv	106085		1035	533	0	0	
P75	14	Reg_A6_S2.wmv	106102		1167	456	4	0	
P75	14	Reg_A6_S2.wmv	106118		1033	532	0	0	
P75	14	Reg_A6_S2.wmv	106135		1093	476	4	0	
P75	14	Reg_A6_S2.wmv	106152		1020	533	0	0	
P75	14	Reg_A6_S2.wmv	106168		1025	553	0	0	
P75	14	Reg_A6_S2.wmv	106185		1017	561	0	0	
P75	14	Reg_A6_S2.wmv	106202		1021	563	0	0	
P75	14	Reg_A6_S2.wmv	106218		1015	561	0	0	
P75	14	Reg_A6_S2.wmv	106235		1022	562	0	0	
P75	14	Reg_A6_S2.wmv	106252		1029	557	0	0	
P75	14	Reg_A6_S2.wmv	106268		1021	552	0	0	
P75	14	Reg_A6_S2.wmv	106285		1021	554	0	0	
P75	14	Reg_A6_S2.wmv	106302		1050	537	0	0	
P75	14	Reg_A6_S2.wmv	106318		1208	423	0	0	
P75	14	Reg_A6_S2.wmv	106335		1235	406	0	0	
P75	14	Reg_A6_S2.wmv	106352		1235	410	0	0	
P75	14	Reg_A6_S2.wmv	106368		1231	413	0	0	
P75	14	Reg_A6_S2.wmv	106385		1227	415	0	0	
P75	14	Reg_A6_S2.wmv	106402		1225	418	0	0	
P75	14	Reg_A6_S2.wmv	106418		1226	421	0	0	
P75	14	Reg_A6_S2.wmv	106435		1229	409	0	0	
P75	14	Reg_A6_S2.wmv	106452		1225	408	0	0	
P75	14	Reg_A6_S2.wmv	106468		1228	407	0	0	
P75	14	Reg_A6_S2.wmv	106485		1229	410	0	0	
P75	14	Reg_A6_S2.wmv	106501		1234	408	0	0	
P75	14	Reg_A6_S2.wmv	106518		1224	416	0	0	
P75	14	Reg_A6_S2.wmv	106535		1224	419	0	0	
P75	14	Reg_A6_S2.wmv	106551		1230	418	0	0	
P75	14	Reg_A6_S2.wmv	106568		1221	425	0	0	
P75	14	Reg_A6_S2.wmv	106585		1255	415	0	0	
P75	14	Reg_A6_S2.wmv	106601		1349	403	0	0	
P75	14	Reg_A6_S2.wmv	106618		1357	391	0	0	
P75	14	Reg_A6_S2.wmv	106635		1369	373	0	0	
P75	14	Reg_A6_S2.wmv	106651		1359	385	0	0	
P75	14	Reg_A6_S2.wmv	106668		1362	403	0	0	
P75	14	Reg_A6_S2.wmv	106685		1353	361	0	0	
P75	14	Reg_A6_S2.wmv	106701		1364	376	0	0	
P75	14	Reg_A6_S2.wmv	106718		1370	390	0	0	
P75	14	Reg_A6_S2.wmv	106735		1354	384	0	0	
P75	14	Reg_A6_S2.wmv	106751		1361	389	0	0	
P75	14	Reg_A6_S2.wmv	106768		1353	394	0	0	
P75	14	Reg_A6_S2.wmv	106785		1346	393	0	0	
P75	14	Reg_A6_S2.wmv	106801		1350	417	0	0	
P75	14	Reg_A6_S2.wmv	106818		1341	424	0	0	
P75	14	Reg_A6_S2.wmv	106835		1346	423	0	0	
P75	14	Reg_A6_S2.wmv	106851		1341	411	0	0	
P75	14	Reg_A6_S2.wmv	106868		1348	408	0	0	
P75	14	Reg_A6_S2.wmv	106884		1249	427	0	0	
P75	14	Reg_A6_S2.wmv	106901		1259	422	0	0	
P75	14	Reg_A6_S2.wmv	106918		1273	421	0	0	
P75	14	Reg_A6_S2.wmv	106934		1254	416	0	0	
P75	14	Reg_A6_S2.wmv	106951		1252	421	0	0	
P75	14	Reg_A6_S2.wmv	106968		1253	411	0	0	
P75	14	Reg_A6_S2.wmv	106984		1253	401	0	0	
P75	14	Reg_A6_S2.wmv	107001		1262	410	0	0	
P75	14	Reg_A6_S2.wmv	107018		1252	408	0	0	
P75	14	Reg_A6_S2.wmv	107034		1252	400	0	0	
P75	14	Reg_A6_S2.wmv	107051		1256	409	0	0	
P75	14	Reg_A6_S2.wmv	107068		1251	411	0	0	
P75	14	Reg_A6_S2.wmv	107084		1259	405	0	0	
P75	14	Reg_A6_S2.wmv	107101		1250	406	0	0	
P75	14	Reg_A6_S2.wmv	107118		1253	405	0	0	
P75	14	Reg_A6_S2.wmv	107134		1252	405	0	0	
P75	14	Reg_A6_S2.wmv	107151		1252	404	0	0	
P75	14	Reg_A6_S2.wmv	107168		1258	409	0	0	
P75	14	Reg_A6_S2.wmv	107184		1250	417	0	0	
P75	14	Reg_A6_S2.wmv	107201		1247	420	0	0	
P75	14	Reg_A6_S2.wmv	107218		1253	413	0	0	
P75	14	Reg_A6_S2.wmv	107234		1250	414	0	0	
P75	14	Reg_A6_S2.wmv	107251		1256	416	0	0	
P75	14	Reg_A6_S2.wmv	107268		1249	421	0	0	
P75	14	Reg_A6_S2.wmv	107284		1268	423	0	0	
P75	14	Reg_A6_S2.wmv	107301		1636	243	0	0	
P75	14	Reg_A6_S2.wmv	107318		1991	-1	0	0	
P75	14	Reg_A6_S2.wmv	107334		2431	-203	0	0	
P75	14	Reg_A6_S2.wmv	107351		2756	-397	0	0	
P75	14	Reg_A6_S2.wmv	107368		3261	-391	0	4	
P75	14	Reg_A6_S2.wmv	107384				4	4	
P75	14	Reg_A6_S2.wmv	107401				4	4	
P75	14	Reg_A6_S2.wmv	107418				4	4	
P75	14	Reg_A6_S2.wmv	107434				4	4	
P75	14	Reg_A6_S2.wmv	107451				4	4	
P75	14	Reg_A6_S2.wmv	107467				4	4	
P75	14	Reg_A6_S2.wmv	107484				4	4	
P75	14	Reg_A6_S2.wmv	107501				4	4	
P75	14	Reg_A6_S2.wmv	107517				4	4	
P75	14	Reg_A6_S2.wmv	107534				4	4	
P75	14	Reg_A6_S2.wmv	107551				4	4	
P75	14	Reg_A6_S2.wmv	107567				4	4	
P75	14	Reg_A6_S2.wmv	107584				4	4	
P75	14	Reg_A6_S2.wmv	107601				4	4	
P75	14	Reg_A6_S2.wmv	107617				4	4	
P75	14	Reg_A6_S2.wmv	107634				4	4	
P75	14	Reg_A6_S2.wmv	107651				4	4	
P75	14	Reg_A6_S2.wmv	107668				4	4	
P75	14	Reg_A6_S2.wmv	107685				4	4	
P75	14	Reg_A6_S2.wmv	107702				4	4	
P75	14	Reg_A6_S2.wmv	107719				4	4	
P75	14	Reg_A6_S2.wmv	107735				4	4	
P75	14	Reg_A6_S2.wmv	107751				4	4	
P75	14	Reg_A6_S2.wmv	107768				4	4	
P75	14	Reg_A6_S2.wmv	107784				4	4	
P75	14	Reg_A6_S2.wmv	107801				4	4	
P75	14	Reg_A6_S2.wmv	107818				4	4	
P75	14	Reg_A6_S2.wmv	107834				4	4	
P75	14	Reg_A6_S2.wmv	107851				4	4	
P75	14	Reg_A6_S2.wmv	107867				4	4	
P75	14	Reg_A6_S2.wmv	107884				4	4	
P75	14	Reg_A6_S2.wmv	107900				4	4	
P75	14	Reg_A6_S2.wmv	107917				4	4	
P75	14	Reg_A6_S2.wmv	107934				4	4	
P75	14	Reg_A6_S2.wmv	107951				4	4	
P75	14	Reg_A6_S2.wmv	107968				4	4	
P75	14	Reg_A6_S2.wmv	107984				4	4	
P75	14	Reg_A6_S2.wmv	108001				4	4	
P75	14	Reg_A6_S2.wmv	108018				4	4	
P75	14	Reg_A6_S2.wmv	108034				4	4	
P75	14	Reg_A6_S2.wmv	108051				4	4	
P75	14	Reg_A6_S2.wmv	108067				4	4	
P75	14	Reg_A6_S2.wmv	108084				4	4	
P75	14	Reg_A6_S2.wmv	108101				4	4	
P75	14	Reg_A6_S2.wmv	108117				4	4	
P75	14	Reg_A6_S2.wmv	108134				4	4	
P75	14	Reg_A6_S2.wmv	108150				4	4	
P75	14	Reg_A6_S2.wmv	108167				4	4	
P75	14	Reg_A6_S2.wmv	108184				4	4	
P75	14	Reg_A6_S2.wmv	108201				4	4	
P75	14	Reg_A6_S2.wmv	108217				4	4	
P75	14	Reg_A6_S2.wmv	108235				4	4	
P75	14	Reg_A6_S2.wmv	108251				4	4	
P75	14	Reg_A6_S2.wmv	108268				4	4	
P75	14	Reg_A6_S2.wmv	108284				4	4	
P75	14	Reg_A6_S2.wmv	108301				4	4	
P75	14	Reg_A6_S2.wmv	108317				4	4	
P75	14	Reg_A6_S2.wmv	108334				4	4	
P75	14	Reg_A6_S2.wmv	108350				4	4	
P75	14	Reg_A6_S2.wmv	108367				4	4	
P75	14	Reg_A6_S2.wmv	108384				4	4	
P75	14	Reg_A6_S2.wmv	108400				4	4	
P75	14	Reg_A6_S2.wmv	108417				4	4	
P75	14	Reg_A6_S2.wmv	108433				4	4	
P75	14	Reg_A6_S2.wmv	108450				4	4	
P75	14	Reg_A6_S2.wmv	108467				4	4	
P75	14	Reg_A6_S2.wmv	108484				4	4	
P75	14	Reg_A6_S2.wmv	108501				4	4	
P75	14	Reg_A6_S2.wmv	108517				4	4	
P75	14	Reg_A6_S2.wmv	108534				4	4	
P75	14	Reg_A6_S2.wmv	108550				4	4	
P75	14	Reg_A6_S2.wmv	108567				4	4	
P75	14	Reg_A6_S2.wmv	108584				4	4	
P75	14	Reg_A6_S2.wmv	108600				4	4	
P75	14	Reg_A6_S2.wmv	108617				4	4	
P75	14	Reg_A6_S2.wmv	108634				4	4	
P75	14	Reg_A6_S2.wmv	108650				4	4	
P75	14	Reg_A6_S2.wmv	108667				4	4	
P75	14	Reg_A6_S2.wmv	108683				4	4	
P75	14	Reg_A6_S2.wmv	108700				4	4	
P75	14	Reg_A6_S2.wmv	108716				4	4	
P75	14	Reg_A6_S2.wmv	108734				4	4	
P75	14	Reg_A6_S2.wmv	108751				4	4	
P75	14	Reg_A6_S2.wmv	108767				4	4	
P75	14	Reg_A6_S2.wmv	108784				4	4	
P75	14	Reg_A6_S2.wmv	108800				4	4	
P75	14	Reg_A6_S2.wmv	108817				4	4	
P75	14	Reg_A6_S2.wmv	108834				4	4	
P75	14	Reg_A6_S2.wmv	108850				4	4	
P75	14	Reg_A6_S2.wmv	108867				4	4	
P75	14	Reg_A6_S2.wmv	108883				4	4	
P75	14	Reg_A6_S2.wmv	108900				4	4	
P75	14	Reg_A6_S2.wmv	108917				4	4	
P75	14	Reg_A6_S2.wmv	108933				4	4	
P75	14	Reg_A6_S2.wmv	108950				4	4	
P75	14	Reg_A6_S2.wmv	108966				4	4	
P75	14	Reg_A6_S2.wmv	108984				4	4	
P75	14	Reg_A6_S2.wmv	109001				4	4	
P75	14	Reg_A6_S2.wmv	109017				4	4	
P75	14	Reg_A6_S2.wmv	109034				4	4	
P75	14	Reg_A6_S2.wmv	109050				4	4	
P75	14	Reg_A6_S2.wmv	109067				4	4	
P75	14	Reg_A6_S2.wmv	109083				4	4	
P75	14	Reg_A6_S2.wmv	109100				4	4	
P75	14	Reg_A6_S2.wmv	109117				4	4	
P75	14	Reg_A6_S2.wmv	109133				4	4	
P75	14	Reg_A6_S2.wmv	109150				4	4	
P75	14	Reg_A6_S2.wmv	109166				4	4	
P75	14	Reg_A6_S2.wmv	109183				4	4	
P75	14	Reg_A6_S2.wmv	109200				4	4	
P75	14	Reg_A6_S2.wmv	109216				4	4	
P75	14	Reg_A6_S2.wmv	109233				4	4	
P75	14	Reg_A6_S2.wmv	109251				4	4	
P75	14	Reg_A6_S2.wmv	109267				4	4	
P75	14	Reg_A6_S2.wmv	109283				4	4	
P75	14	Reg_A6_S2.wmv	109300				4	4	
P75	14	Reg_A6_S2.wmv	109317				4	4	
P75	14	Reg_A6_S2.wmv	109333				4	4	
P75	14	Reg_A6_S2.wmv	109350				4	4	
P75	14	Reg_A6_S2.wmv	109366				4	4	
P75	14	Reg_A6_S2.wmv	109383				4	4	
P75	14	Reg_A6_S2.wmv	109400				4	4	
P75	14	Reg_A6_S2.wmv	109416				4	4	
P75	14	Reg_A6_S2.wmv	109433				4	4	
P75	14	Reg_A6_S2.wmv	109449				4	4	
P75	14	Reg_A6_S2.wmv	109466				4	4	
P75	14	Reg_A6_S2.wmv	109483				4	4	
P75	14	Reg_A6_S2.wmv	109492	28					
P75	14		109501				4	4	
P75	14		109517				4	4	
P75	14		109533				4	4	
P75	14		109550				4	4	
P75	14		109566				4	4	
P75	14		109583				4	4	
P75	14		109599				4	4	
P75	14		109616				4	4	
P75	14		109633				4	4	
P75	14		109649				4	4	
P75	14		109666				4	4	
P75	14		109683				4	4	
P75	14		109699				4	4	
P75	14		109716				4	4	
P75	14		109734				4	4	
P75	14		109751				4	4	
P75	14		109767				4	4	
P75	14		109783				4	4	
P75	14		109799				4	4	
P75	14		109816				4	4	
P75	14		109832				4	4	
P75	14		109849				4	4	
P75	14		109866				4	4	
P75	14		109883				4	4	
P75	14	Reg_B2_G2.wmv	109888	29					
P75	14	Reg_B2_G2.wmv	109900				4	4	
P75	14	Reg_B2_G2.wmv	109916				4	4	
P75	14	Reg_B2_G2.wmv	109933				4	4	
P75	14	Reg_B2_G2.wmv	109949				4	4	
P75	14	Reg_B2_G2.wmv	109966				4	4	
P75	14	Reg_B2_G2.wmv	109982				4	4	
P75	14	Reg_B2_G2.wmv	109999				4	4	
P75	14	Reg_B2_G2.wmv	110016				4	4	
P75	14	Reg_B2_G2.wmv	110032				4	4	
P75	14	Reg_B2_G2.wmv	110049		1539	586	3	1	
P75	14	Reg_B2_G2.wmv	110066		1296	556	0	0	
P75	14	Reg_B2_G2.wmv	110082		1355	549	4	0	
P75	14	Reg_B2_G2.wmv	110099		1291	559	0	0	
P75	14	Reg_B2_G2.wmv	110115		1302	577	0	0	
P75	14	Reg_B2_G2.wmv	110132		1280	574	0	0	
P75	14	Reg_B2_G2.wmv	110149		1289	586	0	0	
P75	14	Reg_B2_G2.wmv	110165		1303	595	0	0	
P75	14	Reg_B2_G2.wmv	110182		1120	723	0	0	
P75	14	Reg_B2_G2.wmv	110199		1102	783	0	0	
P75	14	Reg_B2_G2.wmv	110215		1004	813	0	0	
P75	14	Reg_B2_G2.wmv	110232		1004	790	0	0	
P75	14	Reg_B2_G2.wmv	110249		1014	786	0	0	
P75	14	Reg_B2_G2.wmv	110265		1005	795	0	0	
P75	14	Reg_B2_G2.wmv	110282		1015	794	0	0	
P75	14	Reg_B2_G2.wmv	110299		1022	799	0	0	
P75	14	Reg_B2_G2.wmv	110315		1004	802	0	0	
P75	14	Reg_B2_G2.wmv	110332		1008	804	0	0	
P75	14	Reg_B2_G2.wmv	110349		1004	803	0	0	
P75	14	Reg_B2_G2.wmv	110365		1013	802	0	0	
P75	14	Reg_B2_G2.wmv	110382		1017	798	0	0	
P75	14	Reg_B2_G2.wmv	110399		1000	796	0	0	
P75	14	Reg_B2_G2.wmv	110415		999	797	0	0	
P75	14	Reg_B2_G2.wmv	110432		808	700	0	0	
P75	14	Reg_B2_G2.wmv	110449		703	596	0	0	
P75	14	Reg_B2_G2.wmv	110465		636	554	0	0	
P75	14	Reg_B2_G2.wmv	110482		629	550	0	0	
P75	14	Reg_B2_G2.wmv	110498		639	553	0	0	
P75	14	Reg_B2_G2.wmv	110515		633	547	0	0	
P75	14	Reg_B2_G2.wmv	110532		627	540	0	0	
P75	14	Reg_B2_G2.wmv	110548		638	566	0	0	
P75	14	Reg_B2_G2.wmv	110565		616	537	0	0	
P75	14	Reg_B2_G2.wmv	110582		627	540	0	0	
P75	14	Reg_B2_G2.wmv	110598		623	534	0	0	
P75	14	Reg_B2_G2.wmv	110615		626	546	0	0	
P75	14	Reg_B2_G2.wmv	110632		634	549	0	0	
P75	14	Reg_B2_G2.wmv	110648		632	555	0	0	
P75	14	Reg_B2_G2.wmv	110665		623	539	0	0	
P75	14	Reg_B2_G2.wmv	110682		622	554	0	0	
P75	14	Reg_B2_G2.wmv	110698		619	563	0	0	
P75	14	Reg_B2_G2.wmv	110715		637	555	0	0	
P75	14	Reg_B2_G2.wmv	110732		704	404	0	0	
P75	14	Reg_B2_G2.wmv	110748		851	227	0	0	
P75	14	Reg_B2_G2.wmv	110765		954	132	0	0	
P75	14	Reg_B2_G2.wmv	110782		971	131	0	0	
P75	14	Reg_B2_G2.wmv	110798		990	125	0	0	
P75	14	Reg_B2_G2.wmv	110815		972	129	0	0	
P75	14	Reg_B2_G2.wmv	110832		973	131	0	0	
P75	14	Reg_B2_G2.wmv	110848		971	130	0	0	
P75	14	Reg_B2_G2.wmv	110865		975	132	0	0	
P75	14	Reg_B2_G2.wmv	110882		983	125	0	0	
P75	14	Reg_B2_G2.wmv	110898		972	126	0	0	
P75	14	Reg_B2_G2.wmv	110915		987	132	0	0	
P75	14	Reg_B2_G2.wmv	110932		985	133	0	0	
P75	14	Reg_B2_G2.wmv	110948		984	133	0	0	
P75	14	Reg_B2_G2.wmv	110965		993	134	0	0	
P75	14	Reg_B2_G2.wmv	110982		990	131	0	0	
P75	14	Reg_B2_G2.wmv	110998		1105	183	0	0	
P75	14	Reg_B2_G2.wmv	111015		1282	327	0	0	
P75	14	Reg_B2_G2.wmv	111032		1325	387	0	0	
P75	14	Reg_B2_G2.wmv	111048		1353	422	0	0	
P75	14	Reg_B2_G2.wmv	111065		1331	377	0	0	
P75	14	Reg_B2_G2.wmv	111081		1331	381	0	0	
P75	14	Reg_B2_G2.wmv	111098		1334	384	0	0	
P75	14	Reg_B2_G2.wmv	111115		1336	387	0	0	
P75	14	Reg_B2_G2.wmv	111131		1412	347	0	0	
P75	14	Reg_B2_G2.wmv	111148		1340	410	0	0	
P75	14	Reg_B2_G2.wmv	111165		1340	402	0	0	
P75	14	Reg_B2_G2.wmv	111181		1341	403	0	0	
P75	14	Reg_B2_G2.wmv	111198		1346	411	0	0	
P75	14	Reg_B2_G2.wmv	111215		1347	407	0	0	
P75	14	Reg_B2_G2.wmv	111231		1261	523	0	0	
P75	14	Reg_B2_G2.wmv	111248		1194	579	0	0	
P75	14	Reg_B2_G2.wmv	111265		1194	583	0	0	
P75	14	Reg_B2_G2.wmv	111281		1197	588	0	0	
P75	14	Reg_B2_G2.wmv	111298		1191	583	0	0	
P75	14	Reg_B2_G2.wmv	111315		1190	585	0	0	
P75	14	Reg_B2_G2.wmv	111331		1177	585	0	0	
P75	14	Reg_B2_G2.wmv	111348		1187	588	0	0	
P75	14	Reg_B2_G2.wmv	111365		1185	589	0	0	
P75	14	Reg_B2_G2.wmv	111381		1188	593	0	0	
P75	14	Reg_B2_G2.wmv	111398		1182	587	0	0	
P75	14	Reg_B2_G2.wmv	111415		1182	592	0	0	
P75	14	Reg_B2_G2.wmv	111431		1181	588	0	0	
P75	14	Reg_B2_G2.wmv	111448		1178	593	0	0	
P75	14	Reg_B2_G2.wmv	111465		1158	584	0	0	
P75	14	Reg_B2_G2.wmv	111481		1166	586	0	0	
P75	14	Reg_B2_G2.wmv	111498		1163	589	0	0	
P75	14	Reg_B2_G2.wmv	111514		1165	589	0	0	
P75	14	Reg_B2_G2.wmv	111531		1161	585	0	0	
P75	14	Reg_B2_G2.wmv	111548		1158	586	0	0	
P75	14	Reg_B2_G2.wmv	111564		1164	588	0	0	
P75	14	Reg_B2_G2.wmv	111581		1156	585	0	0	
P75	14	Reg_B2_G2.wmv	111598		1155	592	0	0	
P75	14	Reg_B2_G2.wmv	111614		1161	589	0	0	
P75	14	Reg_B2_G2.wmv	111631		1159	587	0	0	
P75	14	Reg_B2_G2.wmv	111648		1152	582	0	0	
P75	14	Reg_B2_G2.wmv	111664		1155	590	0	0	
P75	14	Reg_B2_G2.wmv	111681		1159	587	0	0	
P75	14	Reg_B2_G2.wmv	111698		1155	583	0	0	
P75	14	Reg_B2_G2.wmv	111714		1151	592	0	0	
P75	14	Reg_B2_G2.wmv	111731		1243	459	0	0	
P75	14	Reg_B2_G2.wmv	111748		1284	462	0	0	
P75	14	Reg_B2_G2.wmv	111764		1298	426	0	0	
P75	14	Reg_B2_G2.wmv	111781		1304	434	0	0	
P75	14	Reg_B2_G2.wmv	111798		1293	437	0	0	
P75	14	Reg_B2_G2.wmv	111814		1305	440	0	0	
P75	14	Reg_B2_G2.wmv	111831		1293	435	0	0	
P75	14	Reg_B2_G2.wmv	111848		1299	437	0	0	
P75	14	Reg_B2_G2.wmv	111864		1297	437	0	0	
P75	14	Reg_B2_G2.wmv	111881		1294	426	0	0	
P75	14	Reg_B2_G2.wmv	111897		1301	436	0	0	
P75	14	Reg_B2_G2.wmv	111914		1300	436	0	0	
P75	14	Reg_B2_G2.wmv	111931		1298	439	0	0	
P75	14	Reg_B2_G2.wmv	111947		1302	437	0	0	
P75	14	Reg_B2_G2.wmv	111964		1330	402	0	0	
P75	14	Reg_B2_G2.wmv	111981		1330	415	0	0	
P75	14	Reg_B2_G2.wmv	111997		1287	440	0	0	
P75	14	Reg_B2_G2.wmv	112014		1290	438	0	0	
P75	14	Reg_B2_G2.wmv	112031		1287	438	0	0	
P75	14	Reg_B2_G2.wmv	112047		1288	441	0	0	
P75	14	Reg_B2_G2.wmv	112064		1285	433	0	0	
P75	14	Reg_B2_G2.wmv	112081		1282	438	0	0	
P75	14	Reg_B2_G2.wmv	112097		1289	442	0	0	
P75	14	Reg_B2_G2.wmv	112114		1293	442	0	0	
P75	14	Reg_B2_G2.wmv	112131		1292	422	0	0	
P75	14	Reg_B2_G2.wmv	112147		1290	425	0	0	
P75	14	Reg_B2_G2.wmv	112164		1288	434	0	0	
P75	14	Reg_B2_G2.wmv	112181		1297	431	0	0	
P75	14	Reg_B2_G2.wmv	112197		1299	430	0	0	
P75	14	Reg_B2_G2.wmv	112214		1301	421	0	0	
P75	14	Reg_B2_G2.wmv	112231		1294	423	0	0	
P75	14	Reg_B2_G2.wmv	112247		1288	426	0	0	
P75	14	Reg_B2_G2.wmv	112264		1289	426	0	0	
P75	14	Reg_B2_G2.wmv	112281		1300	421	0	0	
P75	14	Reg_B2_G2.wmv	112297		1295	412	0	0	
P75	14	Reg_B2_G2.wmv	112314		1293	425	0	0	
P75	14	Reg_B2_G2.wmv	112330		1288	410	0	0	
P75	14	Reg_B2_G2.wmv	112347		1291	424	0	0	
P75	14	Reg_B2_G2.wmv	112364		1294	422	0	0	
P75	14	Reg_B2_G2.wmv	112380		1293	415	0	0	
P75	14	Reg_B2_G2.wmv	112397		1295	415	0	0	
P75	14	Reg_B2_G2.wmv	112414		1294	412	0	0	
P75	14	Reg_B2_G2.wmv	112430		1295	419	0	0	
P75	14	Reg_B2_G2.wmv	112447		1302	425	0	0	
P75	14	Reg_B2_G2.wmv	112464		1300	403	0	0	
P75	14	Reg_B2_G2.wmv	112480		1318	398	0	0	
P75	14	Reg_B2_G2.wmv	112497		1311	399	0	0	
P75	14	Reg_B2_G2.wmv	112514		1310	407	0	0	
P75	14	Reg_B2_G2.wmv	112530		1318	415	0	0	
P75	14	Reg_B2_G2.wmv	112547		1316	408	0	0	
P75	14	Reg_B2_G2.wmv	112564		1319	398	0	0	
P75	14	Reg_B2_G2.wmv	112580		1319	398	0	0	
P75	14	Reg_B2_G2.wmv	112597		1318	402	0	0	
P75	14	Reg_B2_G2.wmv	112614		1323	404	0	0	
P75	14	Reg_B2_G2.wmv	112630		1316	421	0	0	
P75	14	Reg_B2_G2.wmv	112647		1307	413	0	0	
P75	14	Reg_B2_G2.wmv	112664		1313	418	0	0	
P75	14	Reg_B2_G2.wmv	112680		1321	419	0	0	
P75	14	Reg_B2_G2.wmv	112697		1324	419	0	0	
P75	14	Reg_B2_G2.wmv	112714		1321	410	0	0	
P75	14	Reg_B2_G2.wmv	112730		1317	413	0	0	
P75	14	Reg_B2_G2.wmv	112747		1316	409	0	0	
P75	14	Reg_B2_G2.wmv	112764		1324	403	0	0	
P75	14	Reg_B2_G2.wmv	112780		1326	411	0	0	
P75	14	Reg_B2_G2.wmv	112797		1375	450	0	0	
P75	14	Reg_B2_G2.wmv	112814		1354	457	0	0	
P75	14	Reg_B2_G2.wmv	112830		1369	450	0	0	
P75	14	Reg_B2_G2.wmv	112847		1362	460	0	0	
P75	14	Reg_B2_G2.wmv	112864		1376	462	0	0	
P75	14	Reg_B2_G2.wmv	112880		1367	463	0	0	
P75	14	Reg_B2_G2.wmv	112897		1366	467	0	0	
P75	14	Reg_B2_G2.wmv	112913		1367	471	0	0	
P75	14	Reg_B2_G2.wmv	112930		1369	468	0	0	
P75	14	Reg_B2_G2.wmv	112947		1373	471	0	0	
P75	14	Reg_B2_G2.wmv	112963		1363	464	0	0	
P75	14	Reg_B2_G2.wmv	112980		1369	458	0	0	
P75	14	Reg_B2_G2.wmv	112997		1370	468	0	0	
P75	14	Reg_B2_G2.wmv	113013		1364	467	0	0	
P75	14	Reg_B2_G2.wmv	113030		1376	467	0	0	
P75	14	Reg_B2_G2.wmv	113047		1362	465	0	0	
P75	14	Reg_B2_G2.wmv	113063		1367	464	0	0	
P75	14	Reg_B2_G2.wmv	113080		1393	460	0	0	
P75	14	Reg_B2_G2.wmv	113097		1376	462	0	0	
P75	14	Reg_B2_G2.wmv	113113		1392	474	0	0	
P75	14	Reg_B2_G2.wmv	113130		1380	465	0	0	
P75	14	Reg_B2_G2.wmv	113147		1382	464	0	0	
P75	14	Reg_B2_G2.wmv	113163		1376	472	0	0	
P75	14	Reg_B2_G2.wmv	113180		1382	464	0	0	
P75	14	Reg_B2_G2.wmv	113197		1392	460	0	0	
P75	14	Reg_B2_G2.wmv	113213		1400	438	0	0	
P75	14	Reg_B2_G2.wmv	113230		1389	437	0	0	
P75	14	Reg_B2_G2.wmv	113247		1393	443	0	0	
P75	14	Reg_B2_G2.wmv	113263		1400	442	0	0	
P75	14	Reg_B2_G2.wmv	113280		1402	443	0	0	
P75	14	Reg_B2_G2.wmv	113296		1390	451	0	0	
P75	14	Reg_B2_G2.wmv	113313		1385	456	0	0	
P75	14	Reg_B2_G2.wmv	113330		1385	452	0	0	
P75	14	Reg_B2_G2.wmv	113346		1384	455	0	0	
P75	14	Reg_B2_G2.wmv	113363		1395	456	0	0	
P75	14	Reg_B2_G2.wmv	113380		1380	470	0	0	
P75	14	Reg_B2_G2.wmv	113396		1388	468	0	0	
P75	14	Reg_B2_G2.wmv	113413		1387	474	0	0	
P75	14	Reg_B2_G2.wmv	113430		1383	467	0	0	
P75	14	Reg_B2_G2.wmv	113446		1386	469	0	0	
P75	14	Reg_B2_G2.wmv	113463		1376	461	0	0	
P75	14	Reg_B2_G2.wmv	113480		1289	419	0	0	
